allergensId,subsetId,allergenType
399789003,112133008,Drug Class
399792004,112133008,Drug Class
399793009,112133008,Drug Class
399798000,112133008,Drug Class
399799008,112133008,Drug Class
399801006,112133008,Drug Class
399806001,112133008,Drug Class
399807005,112133008,Drug Class
399808000,112133008,Drug Class
399813001,112133008,Drug Class
399817000,112133008,Drug Class
399824004,112133008,Drug Class
399826002,112133008,Drug Class
399828001,112133008,Drug Class
399829009,112133008,Drug Class
399830004,112133008,Drug Class
399833002,112133008,Drug Class
399834008,112133008,Drug Class
399836005,112133008,Drug Class
399840001,112133008,Drug Class
399841002,112133008,Drug Class
399842009,112133008,Drug Class
399845006,112133008,Drug Class
399846007,112133008,Drug Class
399849000,112133008,Drug Class
399851001,112133008,Drug Class
399853003,112133008,Drug Class
399855005,112133008,Drug Class
400872007,400872007,Drug Ingredient
401620006,226955001,Food
404244003,112133008,Drug Class
404245002,112133008,Drug Class
404273000,112133008,Drug Class
404274006,112133008,Drug Class
404642006,404642006,Drug Class
404839003,372907000,Drug Class
406435003,372912004,Drug Class
406452004,406452004,Drug Ingredient
406474005,256259004,Drug Ingredient
406475006,256259004,Drug Ingredient
406750006,372633005,Drug Class
406751005,372633005,Drug Class
406758004,226916002,Food
406762005,767407009,Drug Ingredient
406769001,406769001,Drug Class
406772008,767407009,Drug Ingredient
406773003,735971005,Drug Ingredient
406774009,226365003,Drug
406775005,226365003,Drug
406777002,406777002,Drug Class
407086007,372722000,Drug Class
407133007,112133008,Drug Class
407134001,112133008,Drug Class
407135000,112133008,Drug Class
407136004,112133008,Drug Class
407137008,112133008,Drug Class
407138003,112133008,Drug Class
407139006,112133008,Drug Class
407140008,112133008,Drug Class
407313002,407313002,Drug Class
408696004,21847005,Drug
408697008,21847005,Drug
408698003,21847005,Drug
409102000,418920007,Environmental
409115009,767108006,Drug Class
409257009,103069003,Drug
409277002,373254001,Drug Class
409280001,35098001,Drug Class
409292001,385420005,Drug
409373001,385420005,Drug
409475007,372622007,Drug Class
409476008,385420005,Drug
409485008,426722004,Drug Class
409649000,112133008,Drug Class
409680005,112133008,Drug Class
409690002,112133008,Drug Class
409697004,112133008,Drug Class
409698009,112133008,Drug Class
409895005,304275008,Drug Class
410844009,26351002,Drug Class
410851000,373477003,Drug Class
410872002,103069003,Drug
410909006,428787002,Drug Class
410919000,773603001,Drug Class
410955008,395936001,Drug Ingredient
410956009,395936001,Drug Ingredient
410967005,373294004,Drug Ingredient
411332009,767513003,Drug Class
411973001,226916002,Food
412028008,412028008,Drug Ingredient
412046002,3896005,Drug Class
412049009,418497006,Drug Class
412055004,735215001,Food
412056003,255620007,Food
412057007,767108006,Drug Class
412060000,255620007,Food
412061001,255620007,Food
412062008,255620007,Food
412064009,255620007,Food
412065005,255620007,Food
412068007,255620007,Food
412071004,255620007,Food
412076009,767621000,Drug Class
412078005,35098001,Drug Class
412079002,404642006,Drug Class
412080004,767108006,Drug Class
412088006,372643008,Drug Ingredient
412089003,226934003,Food
412103003,767178007,Drug
412104009,767178007,Drug
412105005,767178007,Drug
412113006,421556008,Drug Ingredient
412116003,373280000,Drug Class
412124008,255637000,Drug Class
412135003,412135003,Drug Ingredient
412139009,303530004,Environmental
412153009,412153009,Animal
412169002,767407009,Drug Ingredient
412173004,32824001,Drug Class
412177003,715517000,Drug Ingredient
412183000,412183000,Drug Ingredient
412190005,412190005,Drug Ingredient
412194001,412194001,Drug Ingredient
412201008,226934003,Food
412202001,226916002,Food
412203006,87708000,Drug
412205004,304275008,Drug Class
412215005,372679000,Drug Class
412217002,373227004,Drug Class
412225000,426722004,Drug Class
412228003,426722004,Drug Class
412230001,426722004,Drug Class
412236007,373227004,Drug Class
412237003,373477003,Drug Class
412239000,372722000,Drug Class
412243001,372633005,Drug Class
412244007,65183007,Drug Class
412249002,372599003,Drug Class
412250002,87708000,Drug
412252005,372656001,Drug Class
412260006,372913009,Drug Class
412276002,372800002,Drug Class
412287005,1052201004,Drug Class
412302003,372800002,Drug Class
412309007,767403008,Chemical
412321006,771452004,Drug Class
412322004,304275008,Drug Class
412327005,255637000,Drug Class
412341001,372665008,Drug Class
412343003,764147003,Drug Class
412354008,771452004,Drug Class
412357001,412357001,Drug Ingredient
412363005,304275008,Drug Class
412379006,372540003,Drug Class
412384000,373225007,Drug Class
412390001,767270007,Drug Class
412392009,372912004,Drug Class
412393004,767407009,Drug Ingredient
412429009,418497006,Drug Class
412432007,373254001,Drug Class
412436005,256440004,Drug Ingredient
412454009,421556008,Drug Ingredient
412503007,21847005,Drug
412515006,412515006,Drug Ingredient
412516007,767007003,Drug Class
412518008,412518008,Drug Ingredient
412528004,407313002,Drug Class
412533000,391858005,Drug Ingredient
412552006,21847005,Drug
412583005,256259004,Drug Ingredient
412600001,385420005,Drug
412601002,255620007,Food
412611009,112133008,Drug Class
412613007,112133008,Drug Class
412615000,112133008,Drug Class
412617008,112133008,Drug Class
412620000,112133008,Drug Class
412622008,112133008,Drug Class
412624009,112133008,Drug Class
412626006,112133008,Drug Class
412628007,112133008,Drug Class
412629004,112133008,Drug Class
412637007,112133008,Drug Class
412638002,112133008,Drug Class
412639005,767407009,Drug Ingredient
413480003,256350002,Drug Ingredient
413483001,87708000,Drug
413575009,413575009,Drug Class
413948005,372540003,Drug Class
414074006,102263004,Food
414140005,1052201004,Drug Class
414275002,304275008,Drug Class
414288004,413575009,Drug Class
414290003,255620007,Food
414291004,255620007,Food
414355008,414355008,Drug Class
414357000,372665008,Drug Class
414542006,255620007,Food
414568004,414568004,Drug Ingredient
414674005,372806008,Drug Class
414779007,404642006,Drug Class
414983003,102263004,Food
415054006,767178007,Drug
415057004,767513003,Drug Class
415137000,415137000,Drug Ingredient
415138005,226934003,Food
415562007,256355007,Drug Ingredient
415768008,255620007,Food
415842005,255620007,Food
416147006,764147003,Drug Class
416198000,226916002,Food
416394007,416394007,Drug Ingredient
417034006,21847005,Drug
417063009,108659006,Drug Class
417288007,764146007,Drug Class
417299009,112133008,Drug Class
417479000,372679000,Drug Class
417533007,767407009,Drug Ingredient
417534001,767270007,Drug Class
417971006,26351002,Drug Class
417987009,31539008,Drug Ingredient
418000008,418000008,Drug Class
418025004,385420005,Drug
418080006,372907000,Drug Class
418190000,418190000,Drug Ingredient
418233006,26351002,Drug Class
418264008,373227004,Drug Class
418299007,372800002,Drug Class
418326009,23295004,Drug Ingredient
418371001,35098001,Drug Class
418407000,418497006,Drug Class
418497006,418497006,Drug Class
418502008,418502008,Drug Ingredient
418504009,418504009,Food
418509004,35098001,Drug Class
418517007,26351002,Drug Class
418596004,372800002,Drug Class
418668004,373227004,Drug Class
418747006,112133008,Drug Class
418758002,304275008,Drug Class
418774007,395889004,Drug Ingredient
418806001,26351002,Drug Class
418810003,26351002,Drug Class
418865004,418865004,Drug Ingredient
418920007,418920007,Environmental
418938005,418938005,Drug Ingredient
418965003,418965003,Drug Class
418966002,372800002,Drug Class
418981008,418981008,Drug Ingredient
419040009,304275008,Drug Class
419079003,26351002,Drug Class
419090008,767407009,Drug Ingredient
419098001,385420005,Drug
419144003,373253007,Drug Class
419204001,419204001,Drug Ingredient
419213004,767270007,Drug Class
419315008,32824001,Drug Class
419339003,372622007,Drug Class
419345006,32824001,Drug Class
419369005,372806008,Drug Class
419384001,372711004,Drug Class
419389006,26351002,Drug Class
419420009,255620007,Food
419430000,773603001,Drug Class
419451002,372691009,Drug Class
419478000,304275008,Drug Class
419484002,123682001,Drug Class
419504002,773603001,Drug Class
419598008,419598008,Drug Ingredient
419604006,256259004,Drug Ingredient
419632002,372806008,Drug Class
419657007,372664007,Drug Class
419688006,26351002,Drug Class
419790004,419790004,Drug Ingredient
419841009,773603001,Drug Class
419843007,103069003,Drug
419846004,767270007,Drug Class
419852003,767407009,Drug Ingredient
419909004,385420005,Drug
419933005,304275008,Drug Class
420009009,26351002,Drug Class
420076001,373700004,Drug Class
420084002,112133008,Drug Class
420092006,373307003,Drug Ingredient
420164003,1052201004,Drug Class
420192008,372622007,Drug Class
420222008,372798009,Drug Class
420307001,420307001,Drug Ingredient
420388008,112133008,Drug Class
420442001,420442001,Drug Ingredient
420447007,420447007,Drug Ingredient
420463004,767464004,Drug Class
420464005,1052201004,Drug Class
420466007,385420005,Drug
420477001,422335009,Drug Ingredient
420495003,373225007,Drug Class
420558000,420558000,Drug Ingredient
420616006,767403008,Chemical
420702005,420702005,Drug Ingredient
420803009,108405004,Drug Class
420823005,735215001,Food
420837001,96367001,Drug Ingredient
420839003,112133008,Drug Class
420946006,420946006,Drug Class
420968001,373307003,Drug Ingredient
420993004,387280008,Drug Ingredient
421012002,771452004,Drug Class
421048000,406769001,Drug Class
421053005,767178007,Drug
421158004,421158004,Drug Ingredient
421212007,373307003,Drug Ingredient
421405001,421405001,Drug
421439002,767403008,Chemical
421556008,421556008,Drug Ingredient
421565001,767464004,Drug Class
421621000,87708000,Drug
421678008,112133008,Drug Class
421691009,112133008,Drug Class
421700007,764147003,Drug Class
421702004,767403008,Chemical
421795007,421795007,Drug Ingredient
421876009,767403008,Chemical
421921003,421921003,Drug Class
421930006,421795007,Drug Ingredient
421962009,773603001,Drug Class
422073002,422073002,Drug Ingredient
422091007,422091007,Drug Ingredient
422128007,255637000,Drug Class
422160004,87708000,Drug
422164008,422164008,Drug Ingredient
422232005,767178007,Drug
422266001,767108006,Drug Class
422303009,112133008,Drug Class
422335009,422335009,Drug Ingredient
422346007,96367001,Drug Ingredient
422638003,767407009,Drug Ingredient
422721009,13577000,Food
422932000,13577000,Food
422988009,767164006,Drug Class
423045006,387050005,Drug Class
423347007,373227004,Drug Class
423994009,35098001,Drug Class
424000002,112133008,Drug Class
424281006,387050005,Drug Class
424521005,372664007,Drug Class
424973003,372665008,Drug Class
425329004,767513003,Drug Class
425436002,108405004,Drug Class
425461004,372806008,Drug Class
425516000,387050005,Drug Class
425518004,255637000,Drug Class
425521002,35098001,Drug Class
425526007,767407009,Drug Ingredient
425567002,767178007,Drug
425650004,372665008,Drug Class
425652007,35098001,Drug Class
425702007,767513003,Drug Class
425812008,108659006,Drug Class
425819004,32824001,Drug Class
425867009,103069003,Drug
425935005,425935005,Drug
425953004,372643008,Drug Ingredient
426017007,304275008,Drug Class
426050007,372907000,Drug Class
426182008,407313002,Drug Class
426194004,373280000,Drug Class
426208000,764146007,Drug Class
426313003,96367001,Drug Ingredient
426320005,372633005,Drug Class
426324001,372679000,Drug Class
426365001,387458008,Drug
426409006,304275008,Drug Class
426471008,373254001,Drug Class
426474000,32824001,Drug Class
426476003,360201004,Drug Class
426551002,372722000,Drug Class
426582003,32824001,Drug Class
426594007,373225007,Drug Class
426601000,428787002,Drug Class
426604008,373227004,Drug Class
426653008,418965003,Drug Class
426681002,32824001,Drug Class
426701005,255620007,Food
426722004,426722004,Drug Class
426726001,35098001,Drug Class
426766002,372679000,Drug Class
426892003,767560006,Drug Class
426952001,404642006,Drug Class
426956003,372525000,Drug Class
426986005,764146007,Drug Class
426996001,372540003,Drug Class
427021006,404642006,Drug Class
427076004,372907000,Drug Class
427097003,373227004,Drug Class
427098008,764147003,Drug Class
427266008,304275008,Drug Class
427292001,96367001,Drug Ingredient
427322009,372711004,Drug Class
427332002,360201004,Drug Class
427377000,767621000,Drug Class
427378005,420946006,Drug Class
427483001,764146007,Drug Class
427618005,387050005,Drug Class
427652008,767007003,Drug Class
427671005,372806008,Drug Class
427736002,372665008,Drug Class
427978001,428787002,Drug Class
427995009,767407009,Drug Ingredient
428145005,123682001,Drug Class
428162000,767407009,Drug Ingredient
428282007,428787002,Drug Class
428317007,767362004,Drug Class
428318002,767407009,Drug Ingredient
428371002,767164006,Drug Class
428384006,372722000,Drug Class
428467004,767407009,Drug Ingredient
428505006,428787002,Drug Class
428524009,767362004,Drug Class
428527002,112133008,Drug Class
428572005,112133008,Drug Class
428681007,372540003,Drug Class
428711006,123682001,Drug Class
428714003,428714003,Drug Ingredient
428732003,103069003,Drug
428787002,428787002,Drug Class
428790008,767407009,Drug Ingredient
428959004,112133008,Drug Class
429018001,112133008,Drug Class
429029002,112133008,Drug Class
429178005,373225007,Drug Class
429463008,767407009,Drug Ingredient
429803003,428787002,Drug Class
429934000,304275008,Drug Class
429990006,103069003,Drug
430267008,767560006,Drug Class
430364003,430364003,Drug Ingredient
430477008,430477008,Drug Ingredient
430632000,103069003,Drug
430633005,103069003,Drug
430634004,103069003,Drug
430758007,767362004,Drug Class
430926008,103069003,Drug
431510009,111095003,Drug Class
432163007,123682001,Drug Class
432165000,103069003,Drug
432408008,372525000,Drug Class
432886002,387092000,Drug Ingredient
433292007,767560006,Drug Class
433468002,103069003,Drug
433865006,123682001,Drug Class
434132009,432005001,Drug Ingredient
434162003,111095003,Drug Class
437917007,123682001,Drug Class
438200007,304275008,Drug Class
438256006,372806008,Drug Class
438443002,304275008,Drug Class
438935000,860766002,Drug Class
438942000,123682001,Drug Class
438943005,35098001,Drug Class
439183007,764147003,Drug Class
439255000,35098001,Drug Class
